timestamp,pjm_load_mw,wind_generation_mw,solar_generation_mw,hour,day_of_week,day_of_month,month,quarter,year,is_weekend,season,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168,rolling_std_168,total_renewable_mw,renewable_ratio,net_load,wind_share,solar_share,high_demand_flag,low_renewable_flag,peak_hour_flag
2020-01-08 05:00:00,175084.632,6540.513,0.0,5,2,8,1,1,2020,0,winter,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.0,1.0,181062.526,169406.718,158364.942,191599.032,14200.67,174896.209,16585.767,6540.513,0.037356,168544.119,1.0,0.0,0,0,0
2020-01-08 06:00:00,172347.028,6982.572,0.0,6,2,8,1,1,2020,0,winter,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,1.0,175084.632,166827.548,155147.428,191835.612,13872.485,174995.731,16536.363,6982.572,0.040515,165364.456,1.0,0.0,0,0,0
2020-01-08 07:00:00,171373.388,7225.674,0.0,7,2,8,1,1,2020,0,winter,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,1.0,172347.028,166193.716,152404.272,192065.59,13496.654,175098.109,16466.256,7225.674,0.042163,164147.714,1.0,0.0,0,0,0
2020-01-08 08:00:00,171986.564,7473.561,0.0,8,2,8,1,1,2020,0,winter,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,1.0,171373.388,167039.07,151348.068,192281.41,13117.303,175211.02,16375.039,7473.561,0.043454,164513.003,1.0,0.0,0,0,0
2020-01-08 09:00:00,176083.02,7737.883,0.0,9,2,8,1,1,2020,0,winter,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.0,1.0,171986.564,171481.508,152476.082,192487.555,12752.798,175333.869,16272.651,7737.883,0.043945,168345.137,1.0,0.0,0,0,0
2020-01-08 10:00:00,186314.69,7789.588,0.0,10,2,8,1,1,2020,0,winter,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,1.0,176083.02,181926.396,155234.988,192679.285,12466.932,175474.386,16176.303,7789.588,0.041809,178525.102,1.0,0.0,0,0,0
2020-01-08 11:00:00,201849.024,7671.035,0.0,11,2,8,1,1,2020,0,winter,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.0,1.0,186314.69,197749.67,159527.608,192862.13,12339.412,175659.384,16121.406,7671.035,0.038004,194177.989,1.0,0.0,0,0,0
2020-01-08 12:00:00,211655.664,6851.78,38.692,12,2,8,1,1,2020,0,winter,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,201849.024,207674.968,163184.988,193032.937,12433.896,175911.298,16197.839,6890.472,0.032555,204765.192,0.994385,0.005615,0,0,0
2020-01-08 13:00:00,210733.448,5464.831,482.331,13,2,8,1,1,2020,0,winter,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.0,1.0,211655.664,206453.496,164383.994,193198.799,12652.732,176199.814,16399.019,5947.162,0.028221,204786.286,0.918897,0.081103,0,0,0
2020-01-08 14:00:00,205284.804,4632.919,947.543,14,2,8,1,1,2020,0,winter,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,210733.448,201600.07,165382.972,193377.131,12866.644,176475.703,16586.721,5580.462,0.027184,199704.342,0.830203,0.169797,0,0,0
2020-01-08 15:00:00,200106.814,3944.684,1086.084,15,2,8,1,1,2020,0,winter,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.0,1.0,205284.804,196939.294,165491.858,193530.661,12985.285,176713.214,16711.395,5030.768,0.02514,195076.046,0.784112,0.215888,0,0,0
2020-01-08 16:00:00,196061.708,3130.723,1117.234,16,2,8,1,1,2020,0,winter,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,1.0,200106.814,194680.652,164801.554,193662.641,13035.26,176919.255,16785.001,4247.957,0.021666,191813.751,0.736995,0.263005,0,0,0
2020-01-08 17:00:00,193357.624,2668.159,1057.047,17,2,8,1,1,2020,0,winter,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,1.0,196061.708,193186.674,163461.046,193720.185,13042.673,177105.328,16822.864,3725.206,0.019266,189632.418,0.716245,0.283755,0,0,1
2020-01-08 18:00:00,192352.104,2435.514,982.569,18,2,8,1,1,2020,0,winter,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,1.0,193357.624,192402.344,161136.226,193727.308,13042.426,177283.284,16835.712,3418.083,0.01777,188934.021,0.712538,0.287462,0,0,1
2020-01-08 19:00:00,190629.162,2352.406,1033.214,19,2,8,1,1,2020,0,winter,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.0,1.0,192352.104,192010.768,159573.068,193725.215,13042.643,177469.092,16828.735,3385.62,0.01776,187243.542,0.694823,0.305177,0,0,1
2020-01-08 20:00:00,191530.478,2252.148,754.643,20,2,8,1,1,2020,0,winter,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,1.0,190629.162,192328.93,160418.688,193667.648,13053.128,177653.95,16801.687,3006.791,0.015699,188523.687,0.74902,0.25098,0,0,1
2020-01-08 21:00:00,198200.896,2398.874,186.293,21,2,8,1,1,2020,0,winter,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.0,1.0,191530.478,197382.444,166255.022,193634.379,13057.514,177839.139,16782.144,2585.167,0.013043,195615.729,0.927938,0.072062,0,0,1
2020-01-08 22:00:00,210133.994,2870.208,0.0,22,2,8,1,1,2020,0,winter,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.0,1.0,198200.896,207325.584,179737.146,193668.481,13068.323,178029.293,16830.725,2870.208,0.013659,207263.786,1.0,0.0,0,0,0
2020-01-08 23:00:00,215816.644,3663.192,0.0,23,2,8,1,1,2020,0,winter,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.0,1.0,210133.994,210785.078,184525.09,193785.498,13201.978,178210.227,17010.538,3663.192,0.016974,212153.452,1.0,0.0,0,0,0
2020-01-09 00:00:00,215097.6,4871.494,0.0,0,3,9,1,1,2020,0,winter,0.0,1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,215816.644,209041.94,184910.202,193995.147,13506.702,178396.486,17248.318,4871.494,0.022648,210226.106,1.0,0.0,0,0,0
2020-01-09 01:00:00,212876.678,5704.711,0.0,1,3,9,1,1,2020,0,winter,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.0,1.0,215097.6,205842.736,183545.732,194247.466,13837.937,178576.173,17471.042,5704.711,0.026798,207171.967,1.0,0.0,0,0,0
2020-01-09 02:00:00,207261.28,6368.058,0.0,2,3,9,1,1,2020,0,winter,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,1.0,212876.678,199202.634,179730.218,194540.547,14151.354,178750.762,17665.304,6368.058,0.030725,200893.222,1.0,0.0,0,0,0
2020-01-09 03:00:00,197678.524,6668.488,0.0,3,3,9,1,1,2020,0,winter,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.0,1.0,207261.28,189832.002,173021.03,194876.324,14352.171,178914.637,17800.808,6668.488,0.033734,191010.036,1.0,0.0,0,0,0
2020-01-09 04:00:00,189501.762,6827.973,0.0,4,3,9,1,1,2020,0,winter,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,1.0,197678.524,181062.526,166449.088,195203.262,14322.88,179061.408,17853.185,6827.973,0.036031,182673.789,1.0,0.0,0,0,0
2020-01-09 05:00:00,183920.514,6757.331,0.0,5,3,9,1,1,2020,0,winter,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.0,1.0,189501.762,175084.632,161916.394,195554.897,14072.811,179198.627,17844.309,6757.331,0.03674,177163.183,1.0,0.0,0,0,0
2020-01-09 06:00:00,181313.694,6662.801,0.0,6,3,9,1,1,2020,0,winter,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0,1.0,183920.514,172347.028,159923.676,195923.059,13641.436,179329.603,17797.671,6662.801,0.036747,174650.893,1.0,0.0,0,0,0
2020-01-09 07:00:00,180805.358,6498.129,0.0,7,3,9,1,1,2020,0,winter,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.0,1.0,181313.694,171373.388,159704.676,196296.67,13102.775,179456.925,17734.788,6498.129,0.03594,174307.229,1.0,0.0,0,0,0
2020-01-09 08:00:00,182243.418,6328.579,0.0,8,3,9,1,1,2020,0,winter,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.0,1.0,180805.358,171986.564,160984.588,196689.669,12475.791,179582.524,17669.052,6328.579,0.034726,175914.839,1.0,0.0,0,0,0
2020-01-09 09:00:00,187442.804,6225.678,0.0,9,3,9,1,1,2020,0,winter,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.0,1.0,182243.418,176083.02,165902.244,197117.038,11778.434,179709.065,17611.437,6225.678,0.033214,181217.126,1.0,0.0,0,0,0
2020-01-09 10:00:00,198202.99,6163.75,0.0,10,3,9,1,1,2020,0,winter,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,1.0,187442.804,186314.69,176017.434,197590.362,11134.294,179837.283,17588.849,6163.75,0.031098,192039.24,1.0,0.0,0,0,0
2020-01-09 11:00:00,215258.94,6315.856,0.0,11,3,9,1,1,2020,0,winter,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.0,1.0,198202.99,201849.024,190659.532,198085.708,10883.255,179969.339,17642.875,6315.856,0.029341,208943.084,1.0,0.0,0,0,0
2020-01-09 12:00:00,224622.86,6475.089,44.74,12,3,9,1,1,2020,0,winter,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,215258.94,211655.664,200736.284,198644.454,11394.353,180115.764,17832.055,6519.829,0.029026,218103.031,0.993138,0.006862,1,0,0
2020-01-09 13:00:00,221774.338,6507.171,563.987,13,3,9,1,1,2020,0,winter,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.0,1.0,224622.86,210733.448,200192.144,199184.754,12272.141,180257.946,18089.277,7071.158,0.031884,214703.18,0.920241,0.079759,0,0,0
2020-01-09 14:00:00,214053.256,6320.096,1138.085,14,3,9,1,1,2020,0,winter,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1.0,221774.338,205284.804,195313.802,199644.791,12887.927,180386.412,18305.729,7458.181,0.034843,206595.075,0.847404,0.152596,0,0,0
2020-01-09 15:00:00,206969.288,6447.522,1293.285,15,3,9,1,1,2020,0,winter,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.0,1.0,214053.256,200106.814,190376.672,200010.143,13163.964,180497.956,18452.851,7740.807,0.037401,199228.481,0.832926,0.167074,0,0,0
2020-01-09 16:00:00,200563.17,6722.047,1286.591,16,3,9,1,1,2020,0,winter,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,1.0,206969.288,196061.708,185933.114,200296.08,13237.284,180596.722,18549.611,8008.638,0.039931,192554.532,0.83935,0.16065,0,0,0
2020-01-09 17:00:00,195705.896,6834.496,1246.58,17,3,9,1,1,2020,0,winter,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.0,1.0,200563.17,193357.624,182624.994,200483.641,13207.816,180683.806,18608.707,8081.076,0.041292,187624.82,0.845741,0.154259,0,0,1
2020-01-09 18:00:00,192716.894,7023.495,1214.35,18,3,9,1,1,2020,0,winter,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,1.0,195705.896,192352.104,180706.334,200581.485,13163.287,180761.668,18643.999,8237.845,0.042746,184479.049,0.852589,0.147411,0,0,1
2020-01-09 19:00:00,190635.712,7225.074,1072.264,19,3,9,1,1,2020,0,winter,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.0,1.0,192716.894,190629.162,179401.022,200596.685,13153.983,180833.159,18666.664,8297.338,0.043525,182338.374,0.87077,0.12923,0,0,1
2020-01-09 20:00:00,191641.418,7274.768,592.822,20,3,9,1,1,2020,0,winter,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,1.0,190635.712,191530.478,179092.008,200596.958,13153.776,180900.033,18681.531,7867.59,0.041054,183773.828,0.92465,0.07535,0,0,1
2020-01-09 21:00:00,197142.554,7505.191,140.299,21,3,9,1,1,2020,0,winter,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.0,1.0,191641.418,198200.896,183534.268,200601.58,13150.608,180974.731,18699.234,7645.49,0.038782,189497.064,0.981649,0.018351,0,0,1
2020-01-09 22:00:00,207531.234,7823.102,0.0,22,3,9,1,1,2020,0,winter,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.0,1.0,197142.554,210133.994,193591.792,200557.483,13160.355,181055.733,18739.577,7823.102,0.037696,199708.132,1.0,0.0,0,0,0
2020-01-09 23:00:00,210787.818,7993.684,0.0,23,3,9,1,1,2020,0,winter,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.0,1.0,207531.234,215816.644,194446.502,200449.034,13091.537,181138.706,18825.561,7993.684,0.037923,202794.134,1.0,0.0,0,0,0
2020-01-10 00:00:00,208951.306,8165.652,0.0,0,4,10,1,1,2020,0,winter,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,210787.818,215097.6,191216.304,200239.5,12882.471,181235.976,18935.963,8165.652,0.039079,200785.654,1.0,0.0,0,0,0
2020-01-10 01:00:00,205229.778,8131.662,0.0,1,4,10,1,1,2020,0,winter,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,1.0,208951.306,212876.678,186741.918,199983.404,12643.43,181341.541,19040.455,8131.662,0.039622,197098.116,1.0,0.0,0,0,0
2020-01-10 02:00:00,198033.1,8099.613,0.0,2,4,10,1,1,2020,0,winter,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,1.0,205229.778,207261.28,179606.706,199664.784,12408.672,181451.588,19124.589,8099.613,0.0409,189933.487,1.0,0.0,0,0,0
2020-01-10 03:00:00,187389.344,8141.535,0.0,3,4,10,1,1,2020,0,winter,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.0,1.0,198033.1,197678.524,169662.826,199280.276,12309.906,181561.269,19166.487,8141.535,0.043447,179247.809,1.0,0.0,0,0,0
2020-01-10 04:00:00,177491.548,7955.022,0.0,4,4,10,1,1,2020,0,winter,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0,187389.344,189501.762,159789.816,198851.56,12535.331,181666.784,19149.48,7955.022,0.044819,169536.526,1.0,0.0,0,0,0
2020-01-10 05:00:00,170424.192,7555.971,0.0,5,4,10,1,1,2020,0,winter,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.0,1.0,177491.548,183920.514,152251.57,198351.135,13124.483,181772.151,19077.38,7555.971,0.044336,162868.221,1.0,0.0,0,0,0
2020-01-10 06:00:00,166000.908,6700.073,0.0,6,4,10,1,1,2020,0,winter,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,1.0,170424.192,181313.694,148018.772,197788.788,13991.264,181880.322,18960.853,6700.073,0.040362,159300.835,1.0,0.0,0,0,0
2020-01-10 07:00:00,163543.39,5544.909,0.0,7,4,10,1,1,2020,0,winter,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.0,1.0,166000.908,180805.358,145604.812,197150.755,15038.01,181987.358,18819.628,5544.909,0.033905,157998.481,1.0,0.0,0,0,0
2020-01-10 08:00:00,162786.804,4725.425,0.0,8,4,10,1,1,2020,0,winter,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,1.0,163543.39,182243.418,145358.396,196431.506,16172.597,182094.136,18663.139,4725.425,0.029028,158061.379,1.0,0.0,0,0,0
2020-01-10 09:00:00,165603.806,4547.976,0.0,9,4,10,1,1,2020,0,winter,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.0,1.0,162786.804,187442.804,148036.02,195620.814,17311.075,182197.876,18506.433,4547.976,0.027463,161055.83,1.0,0.0,0,0,0
2020-01-10 10:00:00,174163.23,4410.427,0.0,10,4,10,1,1,2020,0,winter,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,1.0,165603.806,198202.99,155596.736,194710.856,18264.752,182302.446,18362.178,4410.427,0.025324,169752.803,1.0,0.0,0,0,0
2020-01-10 11:00:00,188431.036,4104.119,0.0,11,4,10,1,1,2020,0,winter,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.0,1.0,174163.23,215258.94,168397.85,193709.199,18699.776,182412.961,18256.683,4104.119,0.02178,184326.917,1.0,0.0,0,0,0
2020-01-10 12:00:00,197501.786,3511.262,19.81,12,4,10,1,1,2020,0,winter,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,188431.036,224622.86,177478.63,192591.37,18172.595,182532.206,18230.158,3531.072,0.017879,193970.714,0.99439,0.00561,0,0,0
2020-01-10 13:00:00,196529.374,3132.875,253.301,13,4,10,1,1,2020,0,winter,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,1.0,197501.786,221774.338,180287.808,191461.325,16947.572,182651.392,18262.155,3386.176,0.01723,193143.198,0.925196,0.074804,0,0,0
2020-01-10 14:00:00,193457.634,2901.388,566.92,14,4,10,1,1,2020,0,winter,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1.0,196529.374,214053.256,181034.816,190409.452,15776.482,182748.068,18292.351,3468.308,0.017928,189989.326,0.836543,0.163457,0,0,0
2020-01-10 15:00:00,190855.674,2814.039,751.191,15,4,10,1,1,2020,0,winter,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.0,1.0,193457.634,206969.288,181590.434,189551.301,15008.504,182822.013,18310.376,3565.23,0.01868,187290.444,0.789301,0.210699,0,0,0
2020-01-10 16:00:00,186722.282,2650.36,848.037,16,4,10,1,1,2020,0,winter,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,1.0,190855.674,200563.17,181141.996,188879.9,14568.261,182877.163,18320.534,3498.397,0.018736,183223.885,0.757593,0.242407,0,0,0
2020-01-10 17:00:00,183222.41,2444.202,844.521,17,4,10,1,1,2020,0,winter,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.0,1.0,186722.282,195705.896,180328.102,188303.197,14366.912,182910.379,18322.417,3288.723,0.017949,179933.687,0.743207,0.256793,0,0,1
2020-01-10 18:00:00,180305.486,2486.016,736.865,18,4,10,1,1,2020,0,winter,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,1.0,183222.41,192716.894,179723.948,187783.051,14315.372,182927.607,18321.341,3222.881,0.017875,177082.605,0.771365,0.228635,0,0,1
2020-01-10 19:00:00,178131.122,2492.849,635.179,19,4,10,1,1,2020,0,winter,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.0,1.0,180305.486,190635.712,178473.278,187265.909,14351.93,182931.069,18320.791,3128.028,0.01756,175003.094,0.796939,0.203061,0,0,1
2020-01-10 20:00:00,177012.632,2731.417,406.168,20,4,10,1,1,2020,0,winter,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0,178131.122,191641.418,177803.866,186744.885,14446.803,182929.032,18321.305,3137.585,0.017725,173875.047,0.870548,0.129452,0,0,1
2020-01-10 21:00:00,179882.59,3200.337,91.172,21,4,10,1,1,2020,0,winter,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.0,1.0,177012.632,197142.554,180803.1,186135.352,14535.685,182924.322,18322.724,3291.509,0.018298,176591.081,0.972301,0.027699,0,0,1
2020-01-10 22:00:00,186436.144,3722.086,0.0,22,4,10,1,1,2020,0,winter,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,1.0,179882.59,207531.234,186792.35,185416.187,14399.642,182918.843,18323.495,3722.086,0.019964,182714.058,1.0,0.0,0,0,0
2020-01-10 23:00:00,185972.454,4016.46,0.0,23,4,10,1,1,2020,0,winter,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.0,1.0,186436.144,210787.818,185481.954,184537.225,13647.063,182916.723,18323.067,4016.46,0.021597,181955.994,1.0,0.0,0,0,0
2020-01-11 00:00:00,182424.454,4606.711,0.0,0,5,11,1,1,2020,1,winter,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,185972.454,208951.306,181682.61,183503.251,12511.867,182919.643,18323.515,4606.711,0.025253,177817.743,1.0,0.0,0,0,0
2020-01-11 01:00:00,178272.626,5758.042,0.0,1,5,11,1,1,2020,1,winter,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,1.0,182424.454,205229.778,177322.558,182397.966,11330.939,182924.058,18323.305,5758.042,0.032299,172514.584,1.0,0.0,0,0,0
2020-01-11 02:00:00,172300.124,6488.462,0.0,2,5,11,1,1,2020,1,winter,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,1.0,178272.626,198033.1,171670.368,181274.751,10301.32,182929.713,18321.722,6488.462,0.037658,165811.662,1.0,0.0,0,0,0
2020-01-11 03:00:00,163970.298,6267.062,0.0,3,5,11,1,1,2020,1,winter,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.0,1.0,172300.124,187389.344,163739.53,180202.544,9829.639,182933.462,18319.482,6267.062,0.038221,157703.236,1.0,0.0,0,0,0
2020-01-11 04:00:00,154619.692,6087.292,0.0,4,5,11,1,1,2020,1,winter,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,1.0,163970.298,177491.548,154676.196,179226.75,10222.334,182934.836,18318.052,6087.292,0.039369,148532.4,1.0,0.0,0,0,0
2020-01-11 05:00:00,147128.64,6251.834,0.0,5,5,11,1,1,2020,1,winter,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.0,1.0,154619.692,170424.192,147014.646,178273.756,11344.247,182934.499,18318.571,6251.834,0.042492,140876.806,1.0,0.0,0,0,0
2020-01-11 06:00:00,141772.258,7029.027,0.0,6,5,11,1,1,2020,1,winter,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,1.0,147128.64,166000.908,142087.986,177303.108,12868.562,182935.178,18317.243,7029.027,0.04958,134743.231,1.0,0.0,0,0,0
2020-01-11 07:00:00,139309.154,7859.631,0.0,7,5,11,1,1,2020,1,winter,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.0,1.0,141772.258,163543.39,139400.306,176293.581,14555.41,182933.299,18321.449,7859.631,0.056419,131449.523,1.0,0.0,0,0,0
2020-01-11 08:00:00,137433.084,6883.213,0.0,8,5,11,1,1,2020,1,winter,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.0,1.0,139309.154,162786.804,137770.04,175283.821,16157.363,182932.756,18322.74,6883.213,0.050084,130549.871,1.0,0.0,0,0,0
2020-01-11 09:00:00,137606.83,6657.405,0.0,9,5,11,1,1,2020,1,winter,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.0,1.0,137433.084,165603.806,138401.7,174227.416,17695.536,182930.75,18327.701,6657.405,0.04838,130949.425,1.0,0.0,0,0,0
2020-01-11 10:00:00,140426.246,6858.346,0.0,10,5,11,1,1,2020,1,winter,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,1.0,137606.83,174163.23,141309.864,173060.876,19093.202,182926.019,18339.295,6858.346,0.048839,133567.9,1.0,0.0,0,0,0
2020-01-11 11:00:00,145502.734,6422.933,0.0,11,5,11,1,1,2020,1,winter,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.0,1.0,140426.246,188431.036,146545.174,171655.168,20171.751,182920.759,18351.352,6422.933,0.044143,139079.801,1.0,0.0,0,0,0
2020-01-11 12:00:00,151478.806,6687.626,16.212,12,5,11,1,1,2020,1,winter,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,145502.734,197501.786,152880.426,169866.489,20505.41,182914.554,18363.822,6703.838,0.044256,144774.968,0.997582,0.002418,0,0,0
2020-01-11 13:00:00,155996.994,7255.094,192.417,13,5,11,1,1,2020,1,winter,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,1.0,151478.806,196529.374,158638.158,167948.864,19976.513,182906.211,18377.779,7447.511,0.047741,148549.483,0.974164,0.025836,0,0,0
2020-01-11 14:00:00,159258.122,7067.774,448.884,14,5,11,1,1,2020,1,winter,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1.0,155996.994,193457.634,163848.61,166260.015,19186.6,182890.49,18399.649,7516.658,0.047198,151741.464,0.940281,0.059719,0,0,0
2020-01-11 15:00:00,160875.016,6686.486,584.711,15,5,11,1,1,2020,1,winter,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.0,1.0,159258.122,190855.674,167587.176,164835.036,18366.18,182863.166,18431.288,7271.197,0.045198,153603.819,0.919585,0.080415,0,0,0
2020-01-11 16:00:00,160677.308,6228.339,716.959,16,5,11,1,1,2020,1,winter,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.0,1.0,160875.016,186722.282,169051.294,163585.842,17555.571,182823.212,18471.589,6945.298,0.043225,153732.01,0.896771,0.103229,0,0,0
2020-01-11 17:00:00,159530.326,6120.417,692.873,17,5,11,1,1,2020,1,winter,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.0,1.0,160677.308,183222.41,168663.666,162500.634,16883.984,182773.367,18519.92,6813.29,0.042708,152717.036,0.898306,0.101694,0,0,1
2020-01-11 18:00:00,158251.868,6297.779,520.554,18,5,11,1,1,2020,1,winter,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0,1.0,159530.326,180305.486,168008.696,161513.464,16326.993,182719.002,18574.584,6818.333,0.043085,151433.535,0.923654,0.076346,0,0,1
2020-01-11 19:00:00,156656.918,6724.051,368.135,19,5,11,1,1,2020,1,winter,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.0,1.0,158251.868,178131.122,166828.262,160594.563,15857.345,182660.926,18635.64,7092.186,0.045272,149564.732,0.948093,0.051907,0,0,1
2020-01-11 20:00:00,156184.668,6428.111,204.127,20,5,11,1,1,2020,1,winter,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,1.0,156656.918,177012.632,167550.794,159699.805,15443.026,182600.382,18703.378,6632.238,0.042464,149552.43,0.969222,0.030778,0,0,1
